Entrez_IDs,Gene_Symbol,d0,d7,d12,d19,d26,d33,d49,d63,d77,Cluster,Radius,Angle,Autism,Holoprosencephaly,Microcephaly,Lissencephaly,Alzheimers,Tauopathy
7757,ZNF208,2.1825028073,0.1530280596,0.9479151784,-0.4510781078,-0.8664443412,-0.4506460054,-0.0042632469,-0.8445051966,-0.6665091473,2,2.5899455966,4.9158247599,no,no,no,no,no,no
776,CACNA1D,-0.904187819,-0.6584668431,-1.3677282157,-0.3529869386,-0.5992269874,0.539478228,0.6624707759,1.1510199516,1.5296278484,6,2.6810093211,0.9895783215,no,no,no,no,no,no
7760,ZNF213,-1.0240115362,-1.427065642,-1.0619626335,-0.2044852386,0.1840811071,1.34305241,1.0848197594,0.3081931992,0.7973785746,4,2.3217534607,1.1995233523,no,no,no,no,no,no
7761,ZNF214,-2.4428627143,-0.0872874653,-0.1296769237,0.1465841523,0.2912445915,0.1102161249,0.2378515719,1.1333669589,0.7405637038,4,2.7409632538,1.832100705,yes,no,no,no,no,no
7762,ZNF215,1.7657476315,1.3011485859,0.6888431754,-0.3496914617,-0.2165899703,-0.7795114045,-0.8342125139,-0.8025294006,-0.7732046419,2,2.6890628181,4.6047065054,no,no,no,no,no,no
7766,ZNF223,-1.7328405315,0.9858381397,1.838468493,0.1439855966,-0.4783859373,-0.3044914457,-0.2513464636,-0.4320495064,0.2308216552,3,2.1948718616,2.9002001806,no,no,no,no,no,no
7769,ZNF226,-2.0911172357,0.2954934547,-0.4139671548,0.2612880454,0.0043491749,1.5133057318,0.6474193621,0.4243019199,-0.6410732984,4,2.2908807427,2.2075999751,no,no,no,no,no,no
777,CACNA1E,-0.7988477578,-0.5445111809,-0.4786020598,-0.3664641695,-0.3166606063,-0.6056527177,-0.1002981512,0.8742636193,2.3367730239,6,2.2889452432,0.9531840117,no,no,no,no,no,no
7770,ZNF227,0.3545800876,2.1335739654,0.8269169542,-0.094354139,-0.0074835463,-0.7313728774,-0.7869372503,-0.986791961,-0.7081312332,2,2.4551771323,3.9916539066,no,no,no,no,no,no
7772,ZNF229,-1.766696405,-0.1265746517,0.0768036003,0.000295164,-0.0778913419,1.109495449,-1.0844658774,0.344133184,1.5249008787,4,1.9708691823,1.7733885503,no,no,no,no,no,no
7773,ZNF230,-2.0047595851,-0.34679343,-0.6342524999,0.1819412545,-0.4749642594,0.2873403714,0.8436034598,0.8517174394,1.2961672494,5,2.7030279837,1.5201830466,no,no,no,no,no,no
7775,ZNF232,0.9045620172,1.0874932786,1.6673321733,0.0131212023,-0.7353535074,-0.143642019,-0.7376302105,-1.036708615,-1.0191743195,2,2.5730429794,4.2004094123,yes,no,no,no,no,no
7779,SLC30A1,-0.293964434,-1.1081929236,-0.7505072786,-0.7808513533,-0.8142027562,0.2479227461,0.5862463107,1.1405147494,1.7730349398,6,2.6634637028,0.731761197,no,no,no,no,no,no
778,CACNA1F,-1.1246757795,1.1750425711,-0.5553688222,1.4531539731,0.299690915,0.9755678845,-0.8281225931,-1.0393599422,-0.3559282067,3,1.8315163872,3.0441712549,no,no,no,no,no,no
7780,SLC30A2,-1.0927269669,-0.8147320046,-1.058641907,1.2688494215,-0.2340246223,1.7470066234,0.4516565749,0.0464684947,-0.3138556137,4,1.5071175509,1.7199400686,no,no,no,no,no,no
7782,SLC30A4,-1.5795135282,-1.404402074,-0.1203475643,-0.2048791058,-0.2803152754,0.899032316,0.8194016486,0.645931578,1.225092005,5,2.5773712146,1.3698094351,no,no,no,no,no,no
7784,ZP3,-1.3777305011,-0.9495270641,-1.2752494134,0.6513944185,0.1189620312,1.2551661519,1.1349857576,0.5161375593,-0.07413894,4,2.1266753022,1.5122937127,no,no,no,no,no,no
7786,MAP3K12,-2.1553212067,-0.0814027885,-0.2460221925,-0.1137898463,0.2831351029,-0.5015423425,0.540267574,0.9587111366,1.3159645629,5,2.594861141,1.6593284774,no,no,no,no,no,no
7789,ZXDA,-1.0357964516,-0.3583515246,-1.5418388453,-0.5048761443,-0.2293309164,0.356817462,1.0211623064,1.5440620491,0.7481520646,5,2.5019382472,1.0892058824,no,no,no,no,no,no
779,CACNA1S,-1.6799600002,0.4412773454,1.0690733817,0.3465709252,1.314464438,0.5630625138,-0.7373260791,-1.0219095865,-0.2952529382,3,2.4646304132,2.9378425962,no,no,no,no,no,no
7791,ZYX,2.59753268,-0.0107403646,-0.2699259482,-0.2960649745,-0.7873527144,-0.3184708959,-0.0952422634,-0.5234280441,-0.296307475,1,2.7727468821,5.2903648294,no,no,no,no,no,no
7798,LUZP1,1.7877119462,1.2826332471,0.7380433191,-0.3290089607,-0.4623552759,-0.6781040767,-0.7842252677,-0.8438235443,-0.7108713872,2,2.6873538923,4.6230322458,no,no,no,no,no,no
7799,PRDM2,-2.1496100621,1.2268648261,0.249907824,0.0504643869,0.8611746912,-0.3638153022,0.7017146582,-0.6600357178,0.0833346957,3,2.467330476,2.6155578522,no,no,no,no,no,no
780,DDR1,-1.5000114418,-1.1029906238,-1.0847881201,-0.14426072,0.5039444607,0.9908328208,1.1947894164,0.6710779874,0.4714062203,4,2.4825039102,1.4101707184,no,no,no,no,no,no
7802,DNALI1,-1.7335939004,-1.0191880625,-0.7263231429,0.5613722432,-0.0248150909,0.1825446588,0.4334636233,1.4674090332,0.8591306383,5,2.7110473254,1.3928746403,no,no,no,no,no,no
7804,LRP8,2.1895986402,-1.3175861997,-0.5912792441,-0.9516846939,-0.1010816667,0.1268135188,0.3848259041,0.0753475251,0.1850462164,1,2.5654074997,5.8618864394,no,no,no,yes,yes,yes
7805,LAPTM5,-0.1401684699,-0.7105440621,1.915960613,1.3257231243,-0.0494347363,0.0712177408,-0.552801678,-0.9758886689,-0.8840638631,3,1.6916776134,3.6425234037,no,no,no,no,no,no
780776,FAM18A,0.0940719788,1.2370426635,1.3029181787,0.6625533006,0.4942492333,-0.3962210728,-1.2967779663,-0.9058480451,-1.1919882706,2,2.6247197037,3.8335528948,no,no,no,no,no,no
7809,BSND,2.542793437,-0.5424676899,-0.4716200043,-0.0324947104,0.3426208351,-0.302029162,-0.4117704298,-0.6146441466,-0.5103881291,1,2.6119785933,5.2784884901,no,no,no,no,no,no
781,CACNA2D1,2.2657600064,-1.3531132581,-0.2575060112,-0.4811434896,-0.3648867417,0.004431344,-0.3070902425,-0.1938766319,0.6874250246,1,2.6150780461,5.7894748631,no,no,no,no,no,no
7813,EVI5,-1.6630916688,-0.9916900439,-0.6324395064,-0.2714210295,-0.186240836,1.0997208151,0.6221650283,1.2346668215,0.7883304197,5,2.6521735045,1.3831158376,no,no,no,no,no,no
782,CACNB1,-2.0586273866,-0.7066697866,-0.6407634901,0.3206621679,0.2275044394,1.039408603,0.389980777,0.2426896727,1.1858150032,4,2.6378536099,1.652255443,no,no,no,no,no,no
7827,NPHS2,2.2361397042,-0.7947818972,-0.7947818972,-0.3973388984,-0.2799486967,-0.2997113515,-0.2513274067,1.0582942967,-0.4765438533,1,2.5646153074,5.7612119019,no,no,no,no,no,no
7832,BTG2,-2.0807867747,-0.325982086,1.0759836837,-0.5204131723,0.6881184306,0.6813929715,1.0212602756,-0.3374096086,-0.2021637198,3,2.3303882154,2.3817599784,no,no,no,no,no,no
784,CACNB3,-1.99872625,1.7310190971,-0.0383745345,0.632000979,-0.3051701884,0.3760019739,0.0843963305,-0.5944013016,0.1132538939,3,2.3045904492,2.699649654,no,no,no,no,no,no
7844,RNF103,-1.5207560837,-0.6688502243,-0.6851997466,-0.4923021311,-0.3753051089,0.2208133844,0.814434806,1.4270408772,1.280124227,5,2.7229079006,1.2502306595,no,no,no,no,no,no
7846,TUBA1A,-1.9772716823,-1.0357604006,-0.3306963506,-0.0305978289,0.6490308519,0.7567030086,1.2984555545,0.3733552963,0.2967815512,4,2.5223843002,1.7300238034,no,no,yes,yes,yes,yes
7849,PAX8,-1.1758446715,-0.8013839894,-0.0459113824,-0.5556839747,0.0043460914,-0.5429806525,0.1414548998,2.1666494506,0.8093542287,6,2.2587604873,1.1772752297,no,no,no,no,no,no
785,CACNB4,-2.0881117346,0.3379188549,-0.4109839933,-0.0983605482,1.510387969,-0.3741294937,0.7402892757,-0.1986360025,0.5816256726,4,2.2737248305,2.1263780763,no,no,no,no,no,no
7855,FZD5,2.4523118406,0.6721175189,-0.1485062736,-0.3258522504,-0.5142531804,-0.5506589252,-0.5340887711,-0.5465640619,-0.5045058969,1,2.7743686205,5.0615934236,no,no,no,no,no,no
7857,SCG2,-0.8589333107,-0.98681615,-0.916575792,-0.6974747861,-0.5955691139,1.2454816285,0.4720487853,0.9449293056,1.3929094334,5,2.5056623103,1.0082064282,no,no,no,no,no,no
786,CACNG1,-1.1722742559,-1.2072291213,-0.9466380978,0.6959989955,-0.6797301218,0.963669277,1.2932229751,0.818322012,0.2346583372,4,2.2209436724,1.2941939959,no,no,no,no,no,no
7866,IFRD2,2.6491546266,-0.1549295502,-0.2866548689,-0.2850639889,-0.4380826526,-0.3863925516,-0.5070566399,-0.3994022997,-0.1915720748,1,2.8213444036,5.3185747349,no,no,no,no,no,no
7867,MAPKAPK3,1.6305830851,1.6959901263,0.3368364132,-0.4149919391,-0.5382303224,-0.8546881508,-0.6839713854,-0.6352609804,-0.5362668465,2,2.4637773788,4.6480646884,no,no,no,no,no,no
7869,SEMA3B,-1.1957734595,-0.7575301034,-0.8735624553,0.0032233677,-0.040564331,-0.0868784638,-0.1010241077,0.9987661187,2.0533434345,6,2.590116731,1.1192180819,no,no,no,no,no,no
7871,SLMAP,2.5788558564,-0.0256084752,0.0050199351,-0.4170319325,-0.642153475,-0.740963755,-0.3145974154,-0.1317864361,-0.3117343023,1,2.7867035537,5.2948276882,no,no,no,no,no,no
7874,USP7,2.5172428631,0.2767840878,0.1101597919,-0.6424175568,-0.4932635506,-0.3219535138,-0.2063523765,-0.5785581023,-0.6616416428,1,2.7797370248,5.0936546514,no,no,no,no,no,no
7881,KCNAB1,-1.1310846838,-0.8859789893,1.1316465568,1.7682403558,0.7061728464,-0.3548639315,-0.8681475464,-0.3868669654,0.0208823574,3,1.4511524394,2.7104405842,no,no,no,no,no,no
7884,SLBP,1.7156125706,-0.1951626814,1.501068004,0.3152029189,-0.3665410285,-0.6992641228,-0.9568852432,-0.2938781644,-1.0201522531,2,2.3311261923,4.6948004091,no,no,no,no,no,no
78986,DUSP26,-1.1699844731,-1.1501392416,-0.8473840774,0.0719991238,-0.3733665582,0.1678067701,0.4726144121,1.1027224577,1.7257315866,6,2.773166879,1.0931634255,no,no,no,no,no,no
78987,CRELD1,-1.9518693355,-0.8484554659,-0.3205863047,-0.0046644988,-0.0531426618,1.512693267,0.8153777106,0.5831618603,0.2674854287,4,2.4534584459,1.7190840594,no,no,no,no,no,no
78990,OTUB2,-1.6666775877,0.7563190336,-0.6938475322,-0.7184121926,-0.1315587733,0.5194724063,1.8122107342,0.2534154311,-0.1309215194,4,1.8308418644,1.9805999159,no,no,no,no,no,no
78991,PCYOX1L,-1.6914439122,1.7899962149,-0.8730851449,-0.2196071029,-0.0642023889,-0.2099298536,1.0227216603,0.1307275346,0.1148229927,3,1.7148548209,2.3095212256,no,no,no,no,no,no
78994,PRR14,-2.4003594898,-0.2269906516,0.207149783,0.3116699529,0.9086321174,0.7683995991,0.7194319598,-0.3331952989,0.0452620281,4,2.6613617719,2.2524342316,no,no,no,no,no,no
78995,C17orf53,2.0237105282,0.4515960141,0.9649771487,0.0673573927,-0.2346114932,-0.8477411857,-0.6955430233,-0.7892370126,-0.940508369,2,2.7265409639,4.7077625815,no,no,no,no,no,no
78996,C7orf49,2.293283588,0.7638197883,0.2438419275,-0.4950700599,-0.6142961739,-0.9681667436,-0.515703443,-0.4582428043,-0.2494660792,1,2.6667679597,5.0434413776,no,no,no,no,no,no
78997,GDAP1L1,-1.4208981503,-0.9278441035,-1.079960658,0.5080336433,-0.5418913159,0.4562597071,0.8271583638,0.8293795624,1.3497629512,5,2.6676691505,1.2461964166,no,no,no,no,no,no
78998,C8orf51,-1.9616771836,-0.6109703375,-0.6522189005,0.4459287116,0.5487513401,-0.4163070056,0.40256615,1.1121604054,1.1317668201,5,2.6526958762,1.5382835538,no,no,no,no,no,no
78999,LRFN4,2.2215014715,-0.1472098962,-1.2466248324,0.3104144515,-1.0334007278,-0.2815532368,0.3868555304,0.0872805414,-0.2972633017,1,2.4304735751,5.6230635292,yes,no,no,no,no,no
790,CAD,2.3979573829,0.2760412569,-0.8177019066,-0.5212479479,0.259261389,0.1226880478,-0.3027300832,-0.8792884628,-0.5349796761,1,2.5295898036,5.1600998005,no,no,no,no,no,no
79000,C1orf135,2.4594282955,0.4605234311,0.2126249464,-0.3802002924,-0.3862830458,-0.5895991162,-0.5940113324,-0.6077480844,-0.5747348017,1,2.81288215,5.0135648694,no,no,no,no,no,no
79003,MIS12,0.3538709874,1.4161034573,1.6875201117,-0.1395668482,-0.2888199541,-0.1411005398,-0.737017947,-0.930022826,-1.2209664413,2,2.6515865236,3.9560359423,no,no,no,no,no,no
79004,CUEDC2,-2.5032263924,-0.2425205673,0.3823439081,0.6513998886,0.7706538201,-0.1900084147,0.3759166165,0.5324190746,0.2230220664,4,2.6932494638,2.132835647,no,no,no,no,no,no
79006,METRN,-1.8537324454,-0.7795053769,-0.298126409,1.0447879185,0.5655984436,-0.0741266442,-0.2312182044,1.5460546764,0.0802680413,4,2.2550376391,1.7298387851,no,no,no,no,no,no
79007,DBNDD1,2.6436538344,-0.0276644813,-0.4448728277,-0.4208860085,-0.4511152198,-0.4060494072,-0.3090787406,-0.2714876081,-0.3124995412,1,2.8151476384,5.3383441317,no,no,no,no,no,no
79012,CAMKV,1.8558371277,-0.1481328315,0.834606674,0.6196578809,-0.6126933141,-1.5538265215,-0.6567506392,-0.4650951745,0.1263967981,2,2.1355699307,5.0667605261,no,no,no,no,no,no
79015,LOC79015,-1.4552014137,-0.9603845741,-0.934375006,-0.0760336897,0.0729716641,1.6666027071,0.9839422241,0.1469805535,0.5554975347,4,2.2242825221,1.4937582686,no,no,no,no,no,no
79016,DDA1,2.3897921031,-0.1918909342,0.0835521919,-0.1093891866,0.0379897425,0.1224035415,-0.3113529913,-1.2071818913,-0.8139225757,1,2.6322295623,4.9716085841,no,no,no,no,no,no
79017,GGCT,1.5952002986,1.5170339495,0.7045255758,-0.3675875394,-0.3705270361,-0.7966522324,-0.8032584454,-0.6620046385,-0.816729932,2,2.6103628097,4.5510678042,no,no,no,no,no,no
79019,CENPM,1.7857715415,0.4794413816,0.6679053703,-0.0230567774,0.806133766,-0.9039762411,-0.8498280309,-1.0807071896,-0.8816838206,2,2.5697504402,4.5968830871,no,no,no,no,no,no
79022,TMEM106C,-2.0414919177,-1.0013710487,0.3093453676,0.2563829345,1.0524018299,-0.3399827016,0.0697042853,0.8050091511,0.8900020997,4,2.4383772327,1.761565293,no,no,no,no,no,no
79023,NUP37,2.1771215907,0.476127656,0.5015102518,0.2405810641,-0.30115881,-0.4109349795,-0.8007986344,-0.7809054545,-1.1015426843,2,2.7865346537,4.7621427001,no,no,no,no,no,no
79025,C20orf195,-2.1250354326,-0.0484237128,-0.9788270913,1.3380932007,0.4584122626,0.4356588647,0.4900076761,0.2342478446,0.195866388,4,2.4011862595,1.982363542,no,no,no,no,no,no
79026,AHNAK,-1.2803065658,1.4635421127,0.1410094277,0.1983182678,-1.144508273,-0.5425348675,-0.4865501889,0.1342404027,1.5167896843,3,1.1001757619,2.1342028229,no,no,no,no,no,no
79029,SPATA5L1,2.1108375016,-0.3394816787,-0.5979707537,1.0412859375,-0.4686401664,0.035815844,-0.5468733899,-0.0238893925,-1.211083902,1,2.1941226192,5.1725656393,no,no,no,no,no,no
7903,ST8SIA4,-1.5059572535,-1.3522376656,-0.7354997889,-0.0138559064,0.2424461108,0.37516814,0.659754077,1.0853644717,1.2448178149,5,2.794591026,1.2691528194,no,no,no,no,no,no
79031,PDCL3,2.4979764932,0.182917082,-0.0186676032,-0.1764308562,0.0433092969,-0.4543886875,-0.505718126,-0.7946507308,-0.7743468683,1,2.7862046262,5.0066983043,no,no,no,no,no,no
79035,OBFC2B,1.4667809447,-1.0099346677,-0.2330764771,-0.6731802725,0.3317391583,1.6946774751,0.0282277354,-0.9606073822,-0.644626514,1,1.3668689873,5.280768986,no,no,no,no,no,no
79036,C19orf50,1.976587657,1.0781892959,0.2951701105,0.0538210532,-0.2597853841,-0.3356663168,-0.8183792932,-1.068307197,-0.9216299256,2,2.7793606441,4.6571951242,no,no,no,no,no,no
79038,ZFYVE21,2.5286355967,-0.7379184553,-0.6127469884,0.0785805981,-0.2307871057,-0.3803120393,-0.6927329253,0.0018692624,0.0454120567,1,2.7166311993,5.5556091975,no,no,no,no,no,no
79039,DDX54,2.5886049966,-0.2002159214,-0.5658214184,0.0858704848,-0.2318124437,-0.0896778843,-0.4563239491,-0.671010321,-0.4596135435,1,2.708529616,5.2513036596,no,no,no,no,no,no
79041,TMEM38A,-0.7307649,-1.023846004,-0.8799054061,-0.5159800394,-0.3735224579,-0.0131224367,0.4935836379,1.0961524333,1.9474051728,6,2.7286386738,0.9049735834,no,no,no,no,no,no
79042,TSEN34,-1.2624919017,-1.3847122839,-0.919946825,0.2323897804,0.057065604,0.4337434188,0.5441569666,1.6275759654,0.6722192754,5,2.6709329437,1.1891227958,no,no,yes,no,no,no
79048,SECISBP2,1.0696933222,1.4293867894,0.6664661452,0.1799889931,0.4802053008,-0.4028351091,-1.0856343316,-1.039904899,-1.2973662111,2,2.7141169535,4.2232970514,no,no,no,no,no,no
79050,NOC4L,2.2221905779,-0.4370592354,-0.3676546453,0.0205307689,-0.1132136692,0.9697478143,-0.6529723409,-0.7564381548,-0.8851311154,1,2.3049710611,5.1218168053,no,no,no,no,no,no
79053,ALG8,1.7767769222,0.9287579785,1.0075457812,-0.1790111174,-0.1852830244,-0.8114335997,-0.7256316525,-0.7150514311,-1.0966698568,2,2.7357228252,4.5738259494,no,no,no,no,no,no
79057,PRRG3,-1.5012602002,-0.8107139599,-0.4076596673,-0.1062885996,-0.2377497338,1.3245372268,1.6033579128,-0.4422971999,0.5780742211,4,2.0047608747,1.6690591639,no,no,no,no,no,no
79064,TMEM223,2.4804436883,-0.175334607,-0.1913851974,0.1767994639,-0.1786318473,-0.1712048324,-1.1266997815,-0.1986543139,-0.6153325728,1,2.6594138578,5.1818943849,no,no,no,no,no,no
79070,KDELC1,2.0480360485,-0.4331641841,-0.1543887585,0.0154975682,0.4125412792,0.8932463144,-1.0949940488,-0.7978558829,-0.8889183361,1,2.1983418402,4.9878393226,no,no,no,no,no,no
79071,ELOVL6,2.1737172607,0.528468496,0.7690967632,-0.2368400162,-0.3636662071,-0.3822607907,-0.7753869824,-0.8796427286,-0.8334857949,2,2.7956820406,4.7745747386,no,no,no,no,no,no
79072,FASTKD3,2.4084703533,0.6075946299,-0.1811168449,-0.1878573319,-0.0902112777,-0.4395832008,-0.7314474491,-0.5121894941,-0.8736593847,1,2.7670921861,4.9722168454,no,no,no,no,no,no
79073,TMEM109,-0.20950797,-1.4345072878,-0.1708032343,-0.4328358308,-0.3552966261,-0.5869221351,0.2988935821,0.7588884287,2.1320910733,6,2.4102902333,0.7043443749,no,no,no,no,no,no
79075,DSCC1,2.4589050498,0.4616385295,0.2057543125,-0.3881470606,-0.3558881412,-0.6332445112,-0.5823846584,-0.5963377136,-0.5702958069,1,2.8095132238,5.0164802724,no,no,no,no,no,no
79077,DCTPP1,2.4563278694,-0.031506976,0.1983936465,-0.0281804032,0.0913369849,-0.3942736475,-0.6842695603,-0.8230483417,-0.7847795719,1,2.7563791286,4.9783905883,no,no,no,no,no,no
79080,CCDC86,2.6405122125,-0.1492694167,-0.1830277547,-0.1726237314,-0.5371179152,-0.4967732702,-0.3852904966,-0.3879226885,-0.3284869393,1,2.8160212573,5.2832373299,no,no,no,no,no,no
79081,C11orf48,2.6200688845,0.0259965048,-0.0928330589,-0.3058269305,-0.520400217,-0.408087103,-0.3818108944,-0.5399649607,-0.3971422248,1,2.8216100659,5.2060759589,no,no,no,no,no,no
79083,MLPH,2.6016197254,-0.3208202647,-0.6043244317,-0.102171708,-0.5168275224,-0.3636126889,-0.5225981894,-0.2671572604,0.0958923401,1,2.7883534025,5.4691119383,no,no,no,no,no,no
79084,WDR77,2.568806548,0.1926553249,-0.0357931821,-0.4838924489,-0.265764096,-0.7395506811,-0.442377667,-0.3888112502,-0.4052725474,1,2.7982442242,5.1809938212,no,no,no,no,no,no
79085,SLC25A23,-1.0799801821,-1.2552390438,-1.2179065642,-0.0926593701,0.0395348009,1.0287551392,1.0091691096,0.305628956,1.2626971545,5,2.5098809133,1.1594896126,no,no,no,no,no,no
79089,TMUB2,-2.321613884,0.2680660974,-0.549756553,0.1780782069,0.105508603,0.7398158419,1.1500005816,-0.1248560554,0.5547571616,4,2.5563827198,2.0022812388,no,no,no,no,no,no
79091,METTL22,1.7888977,1.1327191881,0.3389101418,0.4788671309,-0.4076157919,-1.035275074,-1.1087183118,-0.5934150004,-0.5943699826,2,2.5222764697,4.6983194036,no,no,no,no,no,no
79094,CHAC1,2.6475269605,-0.4295000794,-0.4551625316,-0.4194159618,-0.3376111645,-0.3596004378,-0.3545167934,-0.2217605523,-0.0699594396,1,2.8162162268,5.4575661456,no,no,no,no,no,no
79095,C9orf16,-1.5691335923,-0.2193780524,-1.1050589109,-0.3885218612,-0.1399346497,0.0053732444,0.777460056,1.3932922778,1.2459014882,5,2.6487245172,1.2896869782,no,no,no,no,no,no
790952,ESRG,2.666266319,-0.2875922434,-0.3397988053,-0.3367499342,-0.3390306363,-0.3394695099,-0.3410432477,-0.3412909711,-0.3412909711,1,2.8126736022,5.3408343929,no,no,no,no,no,no
790955,C11orf83,2.5229733679,-0.3124760292,-0.4958126734,0.3211062419,-0.4045071608,-0.0285123304,-0.6331685795,-0.76104263,-0.2085602066,1,2.6432863599,5.2774647889,no,no,no,no,no,no
79096,C11orf49,-2.3731381107,-0.5925890327,0.014473258,0.8090782405,0.8724002581,-0.02847628,0.4426176407,0.5663420894,0.2892919367,4,2.6540085756,1.990240379,no,no,no,no,no,no
79098,C1orf116,2.5717992199,-0.2785806868,0.1100079394,0.1005104694,-0.4586059842,-0.3865742439,-0.490744957,-0.6260699332,-0.5417418236,1,2.7611242629,5.154172982,no,no,no,no,no,no
79101,TAF1D,1.2372789577,1.9427267546,-0.7202776408,-0.0859901369,-0.3627576196,0.2359106759,-0.4725061314,-0.583853051,-1.1905318086,2,2.0853498126,4.496820157,no,no,no,no,no,no
79102,RNF26,1.950794319,1.0506101726,0.5753200227,-0.0520182632,-0.7316349641,-0.4551848992,-0.4420842893,-1.0527018878,-0.8431002107,2,2.7341545135,4.676708317,no,no,no,no,no,no
79109,MAPKAP1,2.6391918099,-0.3224081017,-0.0154844568,-0.4268048429,-0.3155771452,-0.5399612072,-0.368401954,-0.2551339659,-0.3954201363,1,2.8015428111,5.2997961024,no,no,no,no,no,no
7913,DEK,1.1668857081,1.4126316592,1.2499114727,-0.1308248535,-0.2394887458,-0.828987782,-0.8369877837,-0.8235746021,-0.9695650729,2,2.6411281905,4.3166432071,no,no,no,no,no,no
79132,DHX58,-0.4136222286,-1.0708221336,-1.1196124688,-0.614198532,-0.6254210993,0.425348221,0.5175178856,1.4043784967,1.496431859,6,2.7512605002,0.7846239792,no,no,no,no,no,no
79133,C20orf7,2.556684036,-0.313018617,0.1090588906,-0.1326009002,-0.0397863739,-0.3187301053,-0.3931914468,-0.7370255146,-0.7313899687,1,2.7398186775,5.1023046532,no,no,no,no,no,no
79135,APOO,1.5643631598,-0.4786276197,1.3269884899,0.3195346347,0.3625807892,-1.3635308899,-0.9346806543,-0.0247731836,-0.7718547261,2,1.9664055739,4.7927508137,no,no,no,no,no,no
79137,FAM134A,-1.6502725279,-0.943542887,-0.903264293,0.1464703087,-0.1596887855,0.6918145898,0.478034971,0.9733585956,1.3670900284,5,2.7733941763,1.3276075214,no,no,no,no,no,no
79140,CCDC28B,-2.2071108093,-0.5876072999,0.0691614849,0.1033597725,0.6813664185,0.900512552,-0.1661726371,-0.0039231275,1.2104136459,4,2.5032846903,1.8867849584,no,no,no,no,no,no
79143,MBOAT7,-1.5669994527,-0.9547378028,-0.8560459779,0.0779620683,-0.4801204353,0.9224189644,0.9251068281,1.1780866352,0.7543291728,5,2.6447963206,1.33656206,no,no,no,no,no,no
79144,PPDPF,-1.3651208591,-0.5763659532,-1.4739979725,0.905546134,0.0539644755,1.2636089127,0.91592026,-0.270937011,0.5473820138,4,1.9741333939,1.5775110828,no,no,no,no,no,no
79145,CHCHD7,2.6019645041,-0.0447587031,-0.1268181213,-0.2185593075,-0.289069121,-0.6435268442,-0.6887616886,-0.2016455174,-0.388825201,1,2.799090402,5.2465580795,no,no,no,no,no,no
